dateRep,cases,deaths,countriesAndTerritories,continentExp,gdp_per_capita,life_expectancy,population,tests_units,Smokers
3/30/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/29/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/28/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/27/2020,2,0,Chad,Africa,1768.153,54.24,17723312,,
3/26/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/25/2020,1,0,Chad,Africa,1768.153,54.24,17723312,,
3/24/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/23/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/22/2020,1,0,Chad,Africa,1768.153,54.24,17723312,,
3/21/2020,0,0,Chad,Africa,1768.153,54.24,17723312,,
3/20/2020,1,0,Chad,Africa,1768.153,54.24,17723312,,
12/14/2020,2138,40,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/13/2020,1807,64,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/12/2020,1534,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/11/2020,1662,84,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/10/2020,1244,10,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/9/2020,1392,17,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/8/2020,1760,35,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/7/2020,1714,36,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/6/2020,1533,34,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/5/2020,1729,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/4/2020,1508,81,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/3/2020,1034,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/2/2020,1121,20,Chile,America,22767.037,80.18,19603736,tests performed,75.7
12/1/2020,1313,54,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/30/2020,1489,34,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/29/2020,1718,44,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/28/2020,1561,43,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/27/2020,1570,97,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/26/2020,1005,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/25/2020,1007,25,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/24/2020,1440,37,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/23/2020,1497,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/22/2020,1558,27,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/21/2020,1573,48,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/20/2020,1454,58,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/19/2020,948,14,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/18/2020,1006,20,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/17/2020,1331,44,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/16/2020,1597,42,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/15/2020,1646,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/14/2020,1592,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/13/2020,1634,66,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/12/2020,897,22,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/11/2020,1028,23,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/10/2020,1321,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/9/2020,1581,44,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/8/2020,1587,49,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/7/2020,1808,46,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/6/2020,1540,64,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/5/2020,840,21,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/4/2020,1014,17,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/3/2020,1324,55,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/2/2020,1608,40,Chile,America,22767.037,80.18,19603736,tests performed,75.7
11/1/2020,1685,49,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/31/2020,1521,40,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/30/2020,1520,86,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/29/2020,1005,6,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/28/2020,927,23,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/27/2020,1535,59,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/26/2020,1521,52,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/25/2020,1636,48,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/24/2020,1775,52,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/23/2020,1494,73,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/22/2020,1159,17,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/21/2020,1173,26,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/20/2020,1545,41,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/19/2020,1757,47,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/18/2020,1813,59,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/17/2020,1694,95,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/16/2020,1124,19,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/15/2020,1092,19,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/14/2020,1392,17,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/13/2020,1517,61,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/12/2020,1776,46,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/11/2020,1826,52,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/10/2020,1753,53,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/9/2020,1576,77,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/8/2020,1134,20,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/7/2020,1560,33,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/6/2020,1567,58,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/5/2020,1708,60,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/4/2020,1881,52,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/3/2020,1840,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/2/2020,1759,81,Chile,America,22767.037,80.18,19603736,tests performed,75.7
10/1/2020,1691,16,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/30/2020,1629,27,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/29/2020,1770,57,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/28/2020,1922,50,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/27/2020,2111,64,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/26/2020,2234,58,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/25/2020,1731,124,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/24/2020,1380,24,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/23/2020,1055,23,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/22/2020,1194,12,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/21/2020,1600,32,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/20/2020,1847,55,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/19/2020,1677,57,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/18/2020,1863,84,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/17/2020,1304,18,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/16/2020,1550,27,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/15/2020,1685,64,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/14/2020,2082,54,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/13/2020,2131,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/12/2020,1866,69,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/11/2020,1642,79,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/10/2020,1486,20,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/9/2020,1267,30,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/8/2020,1764,60,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/7/2020,2076,41,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/6/2020,1965,57,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/5/2020,1968,72,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/4/2020,1762,78,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/3/2020,1594,23,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/2/2020,1419,32,Chile,America,22767.037,80.18,19603736,tests performed,75.7
9/1/2020,1752,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/31/2020,1965,63,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/30/2020,2037,49,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/29/2020,1870,60,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/28/2020,1737,82,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/27/2020,1380,32,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/26/2020,1417,42,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/25/2020,1903,64,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/24/2020,1957,60,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/23/2020,1939,69,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/22/2020,1920,52,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/21/2020,1812,93,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/20/2020,1182,32,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/19/2020,1353,33,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/18/2020,1556,61,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/17/2020,2044,57,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/16/2020,1791,55,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/15/2020,2077,41,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/14/2020,1866,94,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/13/2020,1552,27,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/12/2020,1572,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/11/2020,1988,62,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/10/2020,2033,66,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/9/2020,2198,53,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/8/2020,2154,69,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/7/2020,1948,97,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/6/2020,1761,47,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/5/2020,1469,38,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/4/2020,1762,99,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/3/2020,2073,75,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/2/2020,1991,76,Chile,America,22767.037,80.18,19603736,tests performed,75.7
8/1/2020,2131,80,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/31/2020,1961,99,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/30/2020,1775,38,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/29/2020,1877,53,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/28/2020,2133,75,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/27/2020,2198,92,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/26/2020,2288,106,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/25/2020,2545,76,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/24/2020,2357,116,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/23/2020,1719,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/22/2020,1654,44,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/21/2020,2099,130,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/20/2020,2084,58,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/19/2020,2307,98,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/18/2020,2841,1057,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/17/2020,2493,104,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/16/2020,1712,117,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/15/2020,1836,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/14/2020,2616,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/13/2020,3012,98,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/12/2020,2755,100,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/11/2020,3058,99,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/10/2020,3133,109,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/9/2020,2064,139,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/8/2020,2462,50,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/7/2020,3025,76,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/6/2020,3685,116,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/5/2020,3758,141,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/4/2020,3548,131,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/3/2020,2498,167,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/2/2020,2650,65,Chile,America,22767.037,80.18,19603736,tests performed,75.7
7/1/2020,3394,113,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/30/2020,4017,66,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/29/2020,4216,162,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/28/2020,4406,279,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/27/2020,4296,165,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/26/2020,4648,172,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/25/2020,3649,226,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/24/2020,3804,3,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/23/2020,4608,23,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/22/2020,5607,184,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/21/2020,5355,202,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/20/2020,6290,252,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/19/2020,4475,226,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/18/2020,36179,232,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/17/2020,5013,21,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/16/2020,5143,39,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/15/2020,6938,222,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/14/2020,6509,231,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/13/2020,6754,222,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/12/2020,5596,173,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/11/2020,5737,192,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/10/2020,3913,19,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/9/2020,4696,74,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/8/2020,6405,649,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/7/2020,5246,93,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/6/2020,4207,92,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/5/2020,4664,81,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/4/2020,4942,87,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/3/2020,3527,75,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/2/2020,5471,59,Chile,America,22767.037,80.18,19603736,tests performed,75.7
6/1/2020,4830,57,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/31/2020,4220,53,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/30/2020,3695,54,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/29/2020,4654,49,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/28/2020,4328,35,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/27/2020,3964,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/26/2020,4895,43,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/25/2020,3709,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/24/2020,3536,43,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/23/2020,4276,41,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/22/2020,3964,45,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/21/2020,4038,35,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/20/2020,3520,31,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/19/2020,2278,28,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/18/2020,2353,29,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/17/2020,1886,27,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/16/2020,2502,36,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/15/2020,2659,12,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/14/2020,2660,11,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/13/2020,1658,12,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/12/2020,1197,11,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/11/2020,1647,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/10/2020,1247,10,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/9/2020,1391,9,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/8/2020,1533,4,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/7/2020,1032,6,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/6/2020,1373,5,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/5/2020,980,10,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/4/2020,1228,13,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/3/2020,1427,13,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/2/2020,985,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
5/1/2020,1138,11,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/30/2020,520,9,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/29/2020,552,9,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/28/2020,482,9,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/27/2020,473,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/26/2020,552,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/25/2020,494,6,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/24/2020,516,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/23/2020,464,13,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/22/2020,325,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/21/2020,419,6,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/20/2020,358,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/19/2020,478,10,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/18/2020,445,11,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/17/2020,534,11,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/16/2020,356,2,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/15/2020,392,10,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/14/2020,312,2,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/13/2020,286,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/12/2020,426,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/11/2020,529,8,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/10/2020,426,9,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/9/2020,430,5,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/8/2020,301,6,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/7/2020,344,3,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/6/2020,310,7,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/5/2020,424,5,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/4/2020,333,4,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/3/2020,373,2,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/2/2020,293,4,Chile,America,22767.037,80.18,19603736,tests performed,75.7
4/1/2020,289,4,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/31/2020,310,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/30/2020,230,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/29/2020,299,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/28/2020,304,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/27/2020,164,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
3/26/2020,220,1,Chile,America,22767.037,80.18,19603736,tests performed,75.7
