dateRep;month;countriesAndTerritories;continentExp;cases;deaths;life_expectancy;population
13/4/2020;4;Panama;America;166;8; 78.51 ; 4408582.0 
12/4/2020;4;Panama;America;260;5; 78.51 ; 4408582.0 
11/4/2020;4;Panama;America;222;8; 78.51 ; 4408582.0 
10/4/2020;4;Panama;America;224;3; 78.51 ; 4408582.0 
9/4/2020;4;Panama;America;279;4; 78.51 ; 4408582.0 
8/4/2020;4;Panama;America;149;4; 78.51 ; 4408582.0 
7/4/2020;4;Panama;America;112;1; 78.51 ; 4408582.0 
6/4/2020;4;Panama;America;187;8; 78.51 ; 4408582.0 
5/4/2020;4;Panama;America;128;5; 78.51 ; 4408582.0 
4/4/2020;4;Panama;America;198;4; 78.51 ; 4408582.0 
3/4/2020;4;Panama;America;158;5; 78.51 ; 4408582.0 
2/4/2020;4;Panama;America;136;2; 78.51 ; 4408582.0 
1/4/2020;4;Panama;America;106;4; 78.51 ; 4408582.0 
31/3/2020;3;Panama;America;86;2; 78.51 ; 4408582.0 
30/3/2020;3;Panama;America;88;7; 78.51 ; 4408582.0 
29/3/2020;3;Panama;America;115;3; 78.51 ; 4408582.0 
28/3/2020;3;Panama;America;112;5; 78.51 ; 4408582.0 
27/3/2020;3;Panama;America;86;3; 78.51 ; 4408582.0 
26/3/2020;3;Panama;America;145;0; 78.51 ; 4408582.0 
25/3/2020;3;Panama;America;98;0; 78.51 ; 4408582.0 
24/3/2020;3;Panama;America;32;3; 78.51 ; 4408582.0 
23/3/2020;3;Panama;America;68;0; 78.51 ; 4408582.0 
22/3/2020;3;Panama;America;45;2; 78.51 ; 4408582.0 
21/3/2020;3;Panama;America;63;0; 78.51 ; 4408582.0 
20/3/2020;3;Panama;America;28;0; 78.51 ; 4408582.0 
19/3/2020;3;Panama;America;23;0; 78.51 ; 4408582.0 
18/3/2020;3;Panama;America;17;0; 78.51 ; 4408582.0 
17/3/2020;3;Panama;America;26;0; 78.51 ; 4408582.0 
16/3/2020;3;Panama;America;0;0; 78.51 ; 4408582.0 
15/3/2020;3;Panama;America;7;0; 78.51 ; 4408582.0 
14/3/2020;3;Panama;America;9;0; 78.51 ; 4408582.0 
13/3/2020;3;Panama;America;13;0; 78.51 ; 4408582.0 
12/3/2020;3;Panama;America;7;0; 78.51 ; 4408582.0 
11/3/2020;3;Panama;America;6;1; 78.51 ; 4408582.0 
10/3/2020;3;Panama;America;1;0; 78.51 ; 4408582.0 
14/12/2020;12;Papua New Guinea;#N/D;5;0;;
13/12/2020;12;Papua New Guinea;#N/D;0;0;;
12/12/2020;12;Papua New Guinea;#N/D;36;1;;
11/12/2020;12;Papua New Guinea;#N/D;0;0;;
10/12/2020;12;Papua New Guinea;#N/D;0;0;;
9/12/2020;12;Papua New Guinea;#N/D;13;0;;
8/12/2020;12;Papua New Guinea;#N/D;0;0;;
7/12/2020;12;Papua New Guinea;#N/D;0;0;;
6/12/2020;12;Papua New Guinea;#N/D;0;0;;
5/12/2020;12;Papua New Guinea;#N/D;2;0;;
4/12/2020;12;Papua New Guinea;#N/D;0;0;;
3/12/2020;12;Papua New Guinea;#N/D;0;0;;
2/12/2020;12;Papua New Guinea;#N/D;14;0;;
1/12/2020;12;Papua New Guinea;#N/D;0;0;;
30/11/2020;11;Papua New Guinea;#N/D;10;0;;
29/11/2020;11;Papua New Guinea;#N/D;0;0;;
28/11/2020;11;Papua New Guinea;#N/D;0;0;;
27/11/2020;11;Papua New Guinea;#N/D;15;0;;
26/11/2020;11;Papua New Guinea;#N/D;18;0;;
25/11/2020;11;Papua New Guinea;#N/D;8;0;;
24/11/2020;11;Papua New Guinea;#N/D;0;0;;
23/11/2020;11;Papua New Guinea;#N/D;0;0;;
22/11/2020;11;Papua New Guinea;#N/D;0;0;;
21/11/2020;11;Papua New Guinea;#N/D;0;0;;
20/11/2020;11;Papua New Guinea;#N/D;0;0;;
19/11/2020;11;Papua New Guinea;#N/D;2;0;;
18/11/2020;11;Papua New Guinea;#N/D;0;0;;
17/11/2020;11;Papua New Guinea;#N/D;2;0;;
16/11/2020;11;Papua New Guinea;#N/D;0;0;;
15/11/2020;11;Papua New Guinea;#N/D;0;0;;
14/11/2020;11;Papua New Guinea;#N/D;1;0;;
13/11/2020;11;Papua New Guinea;#N/D;0;0;;
12/11/2020;11;Papua New Guinea;#N/D;0;0;;
11/11/2020;11;Papua New Guinea;#N/D;0;0;;
10/11/2020;11;Papua New Guinea;#N/D;2;0;;
9/11/2020;11;Papua New Guinea;#N/D;0;0;;
8/11/2020;11;Papua New Guinea;#N/D;0;0;;
7/11/2020;11;Papua New Guinea;#N/D;0;0;;
6/11/2020;11;Papua New Guinea;#N/D;0;0;;
5/11/2020;11;Papua New Guinea;#N/D;0;0;;
4/11/2020;11;Papua New Guinea;#N/D;7;0;;
3/11/2020;11;Papua New Guinea;#N/D;0;0;;
2/11/2020;11;Papua New Guinea;#N/D;1;0;;
1/11/2020;11;Papua New Guinea;#N/D;0;0;;
31/10/2020;10;Papua New Guinea;#N/D;0;0;;
30/10/2020;10;Papua New Guinea;#N/D;1;0;;
29/10/2020;10;Papua New Guinea;#N/D;0;0;;
28/10/2020;10;Papua New Guinea;#N/D;0;0;;
27/10/2020;10;Papua New Guinea;#N/D;0;0;;
26/10/2020;10;Papua New Guinea;#N/D;5;0;;
25/10/2020;10;Papua New Guinea;#N/D;0;0;;
24/10/2020;10;Papua New Guinea;#N/D;0;0;;
23/10/2020;10;Papua New Guinea;#N/D;0;0;;
22/10/2020;10;Papua New Guinea;#N/D;2;0;;
21/10/2020;10;Papua New Guinea;#N/D;0;0;;
20/10/2020;10;Papua New Guinea;#N/D;0;0;;
19/10/2020;10;Papua New Guinea;#N/D;0;0;;
18/10/2020;10;Papua New Guinea;#N/D;3;0;;
17/10/2020;10;Papua New Guinea;#N/D;0;0;;
16/10/2020;10;Papua New Guinea;#N/D;0;0;;
15/10/2020;10;Papua New Guinea;#N/D;3;0;;
14/10/2020;10;Papua New Guinea;#N/D;10;0;;
13/10/2020;10;Papua New Guinea;#N/D;11;0;;
12/10/2020;10;Papua New Guinea;#N/D;5;0;;
11/10/2020;10;Papua New Guinea;#N/D;0;0;;
10/10/2020;10;Papua New Guinea;#N/D;0;0;;
9/10/2020;10;Papua New Guinea;#N/D;8;0;;
8/10/2020;10;Papua New Guinea;#N/D;0;0;;
7/10/2020;10;Papua New Guinea;#N/D;0;0;;
6/10/2020;10;Papua New Guinea;#N/D;1;0;;
5/10/2020;10;Papua New Guinea;#N/D;0;0;;
4/10/2020;10;Papua New Guinea;#N/D;1;0;;
3/10/2020;10;Papua New Guinea;#N/D;0;0;;
2/10/2020;10;Papua New Guinea;#N/D;5;0;;
1/10/2020;10;Papua New Guinea;#N/D;0;0;;
30/9/2020;9;Papua New Guinea;#N/D;2;0;;
29/9/2020;9;Papua New Guinea;#N/D;0;0;;
28/9/2020;9;Papua New Guinea;#N/D;0;0;;
27/9/2020;9;Papua New Guinea;#N/D;0;0;;
26/9/2020;9;Papua New Guinea;#N/D;1;0;;
25/9/2020;9;Papua New Guinea;#N/D;0;0;;
24/9/2020;9;Papua New Guinea;#N/D;4;0;;
23/9/2020;9;Papua New Guinea;#N/D;1;0;;
22/9/2020;9;Papua New Guinea;#N/D;9;0;;
21/9/2020;9;Papua New Guinea;#N/D;1;1;;
20/9/2020;9;Papua New Guinea;#N/D;0;0;;
19/9/2020;9;Papua New Guinea;#N/D;0;0;;
18/9/2020;9;Papua New Guinea;#N/D;0;0;;
17/9/2020;9;Papua New Guinea;#N/D;5;0;;
16/9/2020;9;Papua New Guinea;#N/D;0;0;;
15/9/2020;9;Papua New Guinea;#N/D;0;0;;
14/9/2020;9;Papua New Guinea;#N/D;1;0;;
13/9/2020;9;Papua New Guinea;#N/D;3;1;;
12/9/2020;9;Papua New Guinea;#N/D;0;0;;
11/9/2020;9;Papua New Guinea;#N/D;3;0;;
10/9/2020;9;Papua New Guinea;#N/D;1;0;;
9/9/2020;9;Papua New Guinea;#N/D;6;0;;
8/9/2020;9;Papua New Guinea;#N/D;0;0;;
7/9/2020;9;Papua New Guinea;#N/D;9;0;;
6/9/2020;9;Papua New Guinea;#N/D;17;0;;
5/9/2020;9;Papua New Guinea;#N/D;0;0;;
4/9/2020;9;Papua New Guinea;#N/D;0;0;;
3/9/2020;9;Papua New Guinea;#N/D;11;0;;
2/9/2020;9;Papua New Guinea;#N/D;1;0;;
1/9/2020;9;Papua New Guinea;#N/D;0;0;;
31/8/2020;8;Papua New Guinea;#N/D;0;0;;
30/8/2020;8;Papua New Guinea;#N/D;6;0;;
29/8/2020;8;Papua New Guinea;#N/D;29;1;;
28/8/2020;8;Papua New Guinea;#N/D;5;0;;
27/8/2020;8;Papua New Guinea;#N/D;0;0;;
26/8/2020;8;Papua New Guinea;#N/D;18;0;;
25/8/2020;8;Papua New Guinea;#N/D;0;0;;
24/8/2020;8;Papua New Guinea;#N/D;40;0;;
23/8/2020;8;Papua New Guinea;#N/D;0;0;;
22/8/2020;8;Papua New Guinea;#N/D;0;0;;
21/8/2020;8;Papua New Guinea;#N/D;2;1;;
20/8/2020;8;Papua New Guinea;#N/D;12;0;;
19/8/2020;8;Papua New Guinea;#N/D;14;0;;
18/8/2020;8;Papua New Guinea;#N/D;10;0;;
17/8/2020;8;Papua New Guinea;#N/D;52;0;;
16/8/2020;8;Papua New Guinea;#N/D;0;0;;
15/8/2020;8;Papua New Guinea;#N/D;0;0;;
14/8/2020;8;Papua New Guinea;#N/D;2;0;;
13/8/2020;8;Papua New Guinea;#N/D;55;0;;
12/8/2020;8;Papua New Guinea;#N/D;0;0;;
11/8/2020;8;Papua New Guinea;#N/D;0;0;;
10/8/2020;8;Papua New Guinea;#N/D;26;0;;
9/8/2020;8;Papua New Guinea;#N/D;0;0;;
8/8/2020;8;Papua New Guinea;#N/D;25;0;;
7/8/2020;8;Papua New Guinea;#N/D;10;1;;
6/8/2020;8;Papua New Guinea;#N/D;39;0;;
5/8/2020;8;Papua New Guinea;#N/D;3;0;;
4/8/2020;8;Papua New Guinea;#N/D;1;0;;
3/8/2020;8;Papua New Guinea;#N/D;19;0;;
2/8/2020;8;Papua New Guinea;#N/D;19;0;;
1/8/2020;8;Papua New Guinea;#N/D;0;0;;
31/7/2020;7;Papua New Guinea;#N/D;9;0;;
30/7/2020;7;Papua New Guinea;#N/D;0;1;;
29/7/2020;7;Papua New Guinea;#N/D;1;1;;
28/7/2020;7;Papua New Guinea;#N/D;0;0;;
27/7/2020;7;Papua New Guinea;#N/D;23;0;;
26/7/2020;7;Papua New Guinea;#N/D;7;0;;
25/7/2020;7;Papua New Guinea;#N/D;1;0;;
24/7/2020;7;Papua New Guinea;#N/D;1;0;;
23/7/2020;7;Papua New Guinea;#N/D;3;0;;
22/7/2020;7;Papua New Guinea;#N/D;8;0;;
21/7/2020;7;Papua New Guinea;#N/D;2;0;;
20/7/2020;7;Papua New Guinea;#N/D;2;0;;
19/7/2020;7;Papua New Guinea;#N/D;0;0;;
18/7/2020;7;Papua New Guinea;#N/D;4;0;;
17/7/2020;7;Papua New Guinea;#N/D;0;0;;
16/7/2020;7;Papua New Guinea;#N/D;0;0;;
15/7/2020;7;Papua New Guinea;#N/D;0;0;;
14/7/2020;7;Papua New Guinea;#N/D;0;0;;
13/7/2020;7;Papua New Guinea;#N/D;0;0;;
12/7/2020;7;Papua New Guinea;#N/D;0;0;;
11/7/2020;7;Papua New Guinea;#N/D;0;0;;
10/7/2020;7;Papua New Guinea;#N/D;0;0;;
9/7/2020;7;Papua New Guinea;#N/D;0;0;;
8/7/2020;7;Papua New Guinea;#N/D;0;0;;
7/7/2020;7;Papua New Guinea;#N/D;0;0;;
6/7/2020;7;Papua New Guinea;#N/D;0;0;;
5/7/2020;7;Papua New Guinea;#N/D;0;0;;
4/7/2020;7;Papua New Guinea;#N/D;0;0;;
3/7/2020;7;Papua New Guinea;#N/D;0;0;;
2/7/2020;7;Papua New Guinea;#N/D;0;0;;
1/7/2020;7;Papua New Guinea;#N/D;0;0;;
30/6/2020;6;Papua New Guinea;#N/D;0;0;;
29/6/2020;6;Papua New Guinea;#N/D;0;0;;
28/6/2020;6;Papua New Guinea;#N/D;0;0;;
27/6/2020;6;Papua New Guinea;#N/D;0;0;;
26/6/2020;6;Papua New Guinea;#N/D;1;0;;
25/6/2020;6;Papua New Guinea;#N/D;1;0;;
24/6/2020;6;Papua New Guinea;#N/D;0;0;;
23/6/2020;6;Papua New Guinea;#N/D;0;0;;
22/6/2020;6;Papua New Guinea;#N/D;1;0;;
21/6/2020;6;Papua New Guinea;#N/D;0;0;;
20/6/2020;6;Papua New Guinea;#N/D;0;0;;
19/6/2020;6;Papua New Guinea;#N/D;0;0;;
18/6/2020;6;Papua New Guinea;#N/D;0;0;;
17/6/2020;6;Papua New Guinea;#N/D;0;0;;
16/6/2020;6;Papua New Guinea;#N/D;0;0;;
15/6/2020;6;Papua New Guinea;#N/D;0;0;;
14/6/2020;6;Papua New Guinea;#N/D;0;0;;
13/6/2020;6;Papua New Guinea;#N/D;0;0;;
12/6/2020;6;Papua New Guinea;#N/D;0;0;;
11/6/2020;6;Papua New Guinea;#N/D;0;0;;
10/6/2020;6;Papua New Guinea;#N/D;0;0;;
9/6/2020;6;Papua New Guinea;#N/D;0;0;;
8/6/2020;6;Papua New Guinea;#N/D;0;0;;
7/6/2020;6;Papua New Guinea;#N/D;0;0;;
6/6/2020;6;Papua New Guinea;#N/D;0;0;;
5/6/2020;6;Papua New Guinea;#N/D;0;0;;
4/6/2020;6;Papua New Guinea;#N/D;0;0;;
3/6/2020;6;Papua New Guinea;#N/D;0;0;;
2/6/2020;6;Papua New Guinea;#N/D;0;0;;
1/6/2020;6;Papua New Guinea;#N/D;0;0;;
31/5/2020;5;Papua New Guinea;#N/D;0;0;;
30/5/2020;5;Papua New Guinea;#N/D;0;0;;
29/5/2020;5;Papua New Guinea;#N/D;0;0;;
28/5/2020;5;Papua New Guinea;#N/D;0;0;;
27/5/2020;5;Papua New Guinea;#N/D;0;0;;
26/5/2020;5;Papua New Guinea;#N/D;0;0;;
25/5/2020;5;Papua New Guinea;#N/D;0;0;;
24/5/2020;5;Papua New Guinea;#N/D;0;0;;
23/5/2020;5;Papua New Guinea;#N/D;0;0;;
22/5/2020;5;Papua New Guinea;#N/D;0;0;;
21/5/2020;5;Papua New Guinea;#N/D;0;0;;
20/5/2020;5;Papua New Guinea;#N/D;0;0;;
19/5/2020;5;Papua New Guinea;#N/D;0;0;;
18/5/2020;5;Papua New Guinea;#N/D;0;0;;
17/5/2020;5;Papua New Guinea;#N/D;0;0;;
16/5/2020;5;Papua New Guinea;#N/D;0;0;;
15/5/2020;5;Papua New Guinea;#N/D;0;0;;
14/5/2020;5;Papua New Guinea;#N/D;0;0;;
13/5/2020;5;Papua New Guinea;#N/D;0;0;;
12/5/2020;5;Papua New Guinea;#N/D;0;0;;
11/5/2020;5;Papua New Guinea;#N/D;0;0;;
10/5/2020;5;Papua New Guinea;#N/D;0;0;;
9/5/2020;5;Papua New Guinea;#N/D;0;0;;
8/5/2020;5;Papua New Guinea;#N/D;0;0;;
7/5/2020;5;Papua New Guinea;#N/D;0;0;;
6/5/2020;5;Papua New Guinea;#N/D;0;0;;
5/5/2020;5;Papua New Guinea;#N/D;0;0;;
4/5/2020;5;Papua New Guinea;#N/D;0;0;;
3/5/2020;5;Papua New Guinea;#N/D;0;0;;
2/5/2020;5;Papua New Guinea;#N/D;0;0;;
1/5/2020;5;Papua New Guinea;#N/D;0;0;;
30/4/2020;4;Papua New Guinea;#N/D;0;0;;
29/4/2020;4;Papua New Guinea;#N/D;0;0;;
28/4/2020;4;Papua New Guinea;#N/D;0;0;;
27/4/2020;4;Papua New Guinea;#N/D;0;0;;
26/4/2020;4;Papua New Guinea;#N/D;0;0;;
25/4/2020;4;Papua New Guinea;#N/D;0;0;;
24/4/2020;4;Papua New Guinea;#N/D;0;0;;
23/4/2020;4;Papua New Guinea;#N/D;1;0;;
22/4/2020;4;Papua New Guinea;#N/D;0;0;;
21/4/2020;4;Papua New Guinea;#N/D;0;0;;
20/4/2020;4;Papua New Guinea;#N/D;0;0;;
19/4/2020;4;Papua New Guinea;#N/D;0;0;;
18/4/2020;4;Papua New Guinea;#N/D;0;0;;
17/4/2020;4;Papua New Guinea;#N/D;5;0;;
16/4/2020;4;Papua New Guinea;#N/D;0;0;;
15/4/2020;4;Papua New Guinea;#N/D;0;0;;
14/4/2020;4;Papua New Guinea;#N/D;0;0;;
13/4/2020;4;Papua New Guinea;#N/D;0;0;;
12/4/2020;4;Papua New Guinea;#N/D;0;0;;
11/4/2020;4;Papua New Guinea;#N/D;0;0;;
10/4/2020;4;Papua New Guinea;#N/D;0;0;;
9/4/2020;4;Papua New Guinea;#N/D;0;0;;
8/4/2020;4;Papua New Guinea;#N/D;1;0;;
7/4/2020;4;Papua New Guinea;#N/D;0;0;;
6/4/2020;4;Papua New Guinea;#N/D;0;0;;
5/4/2020;4;Papua New Guinea;#N/D;0;0;;
4/4/2020;4;Papua New Guinea;#N/D;0;0;;
3/4/2020;4;Papua New Guinea;#N/D;0;0;;
2/4/2020;4;Papua New Guinea;#N/D;0;0;;
1/4/2020;4;Papua New Guinea;#N/D;0;0;;
31/3/2020;3;Papua New Guinea;#N/D;0;0;;
30/3/2020;3;Papua New Guinea;#N/D;0;0;;
29/3/2020;3;Papua New Guinea;#N/D;0;0;;
28/3/2020;3;Papua New Guinea;#N/D;0;0;;
27/3/2020;3;Papua New Guinea;#N/D;0;0;;
26/3/2020;3;Papua New Guinea;#N/D;0;0;;
25/3/2020;3;Papua New Guinea;#N/D;0;0;;
24/3/2020;3;Papua New Guinea;#N/D;0;0;;
23/3/2020;3;Papua New Guinea;#N/D;0;0;;
22/3/2020;3;Papua New Guinea;#N/D;0;0;;
21/3/2020;3;Papua New Guinea;#N/D;1;0;;
14/12/2020;12;Paraguay;America;669;16; 74.25 ; 6780745.0 
13/12/2020;12;Paraguay;America;800;10; 74.25 ; 6780745.0 
12/12/2020;12;Paraguay;America;1155;13; 74.25 ; 6780745.0 
11/12/2020;12;Paraguay;America;812;13; 74.25 ; 6780745.0 
10/12/2020;12;Paraguay;America;725;14; 74.25 ; 6780745.0 
9/12/2020;12;Paraguay;America;698;15; 74.25 ; 6780745.0 
8/12/2020;12;Paraguay;America;803;19; 74.25 ; 6780745.0 
7/12/2020;12;Paraguay;America;707;20; 74.25 ; 6780745.0 
6/12/2020;12;Paraguay;America;1736;37; 74.25 ; 6780745.0 
5/12/2020;12;Paraguay;America;0;0; 74.25 ; 6780745.0 
4/12/2020;12;Paraguay;America;995;13; 74.25 ; 6780745.0 
3/12/2020;12;Paraguay;America;1003;12; 74.25 ; 6780745.0 
2/12/2020;12;Paraguay;America;1055;15; 74.25 ; 6780745.0 
1/12/2020;12;Paraguay;America;518;13; 74.25 ; 6780745.0 
30/11/2020;11;Paraguay;America;775;12; 74.25 ; 6780745.0 
29/11/2020;11;Paraguay;America;695;11; 74.25 ; 6780745.0 
28/11/2020;11;Paraguay;America;919;16; 74.25 ; 6780745.0 
27/11/2020;11;Paraguay;America;639;13; 74.25 ; 6780745.0 
26/11/2020;11;Paraguay;America;987;14; 74.25 ; 6780745.0 
25/11/2020;11;Paraguay;America;819;12; 74.25 ; 6780745.0 
24/11/2020;11;Paraguay;America;596;8; 74.25 ; 6780745.0 
23/11/2020;11;Paraguay;America;619;5; 74.25 ; 6780745.0 
22/11/2020;11;Paraguay;America;799;5; 74.25 ; 6780745.0 
21/11/2020;11;Paraguay;America;563;11; 74.25 ; 6780745.0 
20/11/2020;11;Paraguay;America;856;12; 74.25 ; 6780745.0 
19/11/2020;11;Paraguay;America;782;11; 74.25 ; 6780745.0 
18/11/2020;11;Paraguay;America;758;11; 74.25 ; 6780745.0 
17/11/2020;11;Paraguay;America;525;15; 74.25 ; 6780745.0 
16/11/2020;11;Paraguay;America;509;18; 74.25 ; 6780745.0 
15/11/2020;11;Paraguay;America;673;13; 74.25 ; 6780745.0 
14/11/2020;11;Paraguay;America;739;13; 74.25 ; 6780745.0 
13/11/2020;11;Paraguay;America;547;11; 74.25 ; 6780745.0 
12/11/2020;11;Paraguay;America;609;16; 74.25 ; 6780745.0 
11/11/2020;11;Paraguay;America;549;14; 74.25 ; 6780745.0 
10/11/2020;11;Paraguay;America;359;12; 74.25 ; 6780745.0 
9/11/2020;11;Paraguay;America;648;11; 74.25 ; 6780745.0 
8/11/2020;11;Paraguay;America;460;7; 74.25 ; 6780745.0 
7/11/2020;11;Paraguay;America;703;10; 74.25 ; 6780745.0 
6/11/2020;11;Paraguay;America;520;8; 74.25 ; 6780745.0 
5/11/2020;11;Paraguay;America;630;13; 74.25 ; 6780745.0 
4/11/2020;11;Paraguay;America;472;12; 74.25 ; 6780745.0 
3/11/2020;11;Paraguay;America;425;11; 74.25 ; 6780745.0 
2/11/2020;11;Paraguay;America;546;14; 74.25 ; 6780745.0 
1/11/2020;11;Paraguay;America;589;17; 74.25 ; 6780745.0 
31/10/2020;10;Paraguay;America;1306;28; 74.25 ; 6780745.0 
30/10/2020;10;Paraguay;America;0;0; 74.25 ; 6780745.0 
29/10/2020;10;Paraguay;America;733;32; 74.25 ; 6780745.0 
28/10/2020;10;Paraguay;America;963;18; 74.25 ; 6780745.0 
27/10/2020;10;Paraguay;America;0;0; 74.25 ; 6780745.0 
26/10/2020;10;Paraguay;America;551;16; 74.25 ; 6780745.0 
25/10/2020;10;Paraguay;America;784;15; 74.25 ; 6780745.0 
24/10/2020;10;Paraguay;America;733;11; 74.25 ; 6780745.0 
23/10/2020;10;Paraguay;America;707;17; 74.25 ; 6780745.0 
22/10/2020;10;Paraguay;America;746;19; 74.25 ; 6780745.0 
21/10/2020;10;Paraguay;America;621;24; 74.25 ; 6780745.0 
20/10/2020;10;Paraguay;America;728;19; 74.25 ; 6780745.0 
19/10/2020;10;Paraguay;America;709;9; 74.25 ; 6780745.0 
18/10/2020;10;Paraguay;America;533;13; 74.25 ; 6780745.0 
17/10/2020;10;Paraguay;America;886;16; 74.25 ; 6780745.0 
16/10/2020;10;Paraguay;America;751;19; 74.25 ; 6780745.0 
15/10/2020;10;Paraguay;America;648;23; 74.25 ; 6780745.0 
14/10/2020;10;Paraguay;America;853;12; 74.25 ; 6780745.0 
13/10/2020;10;Paraguay;America;669;19; 74.25 ; 6780745.0 
12/10/2020;10;Paraguay;America;697;12; 74.25 ; 6780745.0 
11/10/2020;10;Paraguay;America;703;20; 74.25 ; 6780745.0 
10/10/2020;10;Paraguay;America;959;33; 74.25 ; 6780745.0 
9/10/2020;10;Paraguay;America;881;23; 74.25 ; 6780745.0 
8/10/2020;10;Paraguay;America;788;23; 74.25 ; 6780745.0 
7/10/2020;10;Paraguay;America;932;19; 74.25 ; 6780745.0 
6/10/2020;10;Paraguay;America;533;18; 74.25 ; 6780745.0 
5/10/2020;10;Paraguay;America;730;16; 74.25 ; 6780745.0 
4/10/2020;10;Paraguay;America;768;23; 74.25 ; 6780745.0 
3/10/2020;10;Paraguay;America;885;21; 74.25 ; 6780745.0 
2/10/2020;10;Paraguay;America;1041;12; 74.25 ; 6780745.0 
1/10/2020;10;Paraguay;America;657;16; 74.25 ; 6780745.0 
30/9/2020;9;Paraguay;America;669;23; 74.25 ; 6780745.0 
29/9/2020;9;Paraguay;America;748;15; 74.25 ; 6780745.0 
28/9/2020;9;Paraguay;America;762;21; 74.25 ; 6780745.0 
27/9/2020;9;Paraguay;America;696;21; 74.25 ; 6780745.0 
26/9/2020;9;Paraguay;America;822;18; 74.25 ; 6780745.0 
25/9/2020;9;Paraguay;America;833;16; 74.25 ; 6780745.0 
24/9/2020;9;Paraguay;America;743;22; 74.25 ; 6780745.0 
23/9/2020;9;Paraguay;America;568;29; 74.25 ; 6780745.0 
22/9/2020;9;Paraguay;America;740;17; 74.25 ; 6780745.0 
21/9/2020;9;Paraguay;America;505;23; 74.25 ; 6780745.0 
20/9/2020;9;Paraguay;America;888;25; 74.25 ; 6780745.0 
19/9/2020;9;Paraguay;America;1014;27; 74.25 ; 6780745.0 
18/9/2020;9;Paraguay;America;694;18; 74.25 ; 6780745.0 
17/9/2020;9;Paraguay;America;1121;14; 74.25 ; 6780745.0 
16/9/2020;9;Paraguay;America;931;13; 74.25 ; 6780745.0 
15/9/2020;9;Paraguay;America;550;14; 74.25 ; 6780745.0 
14/9/2020;9;Paraguay;America;493;11; 74.25 ; 6780745.0 
13/9/2020;9;Paraguay;America;812;18; 74.25 ; 6780745.0 
12/9/2020;9;Paraguay;America;881;11; 74.25 ; 6780745.0 
11/9/2020;9;Paraguay;America;605;11; 74.25 ; 6780745.0 
10/9/2020;9;Paraguay;America;812;11; 74.25 ; 6780745.0 
9/9/2020;9;Paraguay;America;861;14; 74.25 ; 6780745.0 
8/9/2020;9;Paraguay;America;867;14; 74.25 ; 6780745.0 
7/9/2020;9;Paraguay;America;615;23; 74.25 ; 6780745.0 
6/9/2020;9;Paraguay;America;1217;14; 74.25 ; 6780745.0 
5/9/2020;9;Paraguay;America;695;25; 74.25 ; 6780745.0 
4/9/2020;9;Paraguay;America;821;15; 74.25 ; 6780745.0 
3/9/2020;9;Paraguay;America;800;10; 74.25 ; 6780745.0 
2/9/2020;9;Paraguay;America;676;22; 74.25 ; 6780745.0 
1/9/2020;9;Paraguay;America;467;18; 74.25 ; 6780745.0 
31/8/2020;8;Paraguay;America;721;14; 74.25 ; 6780745.0 
30/8/2020;8;Paraguay;America;600;14; 74.25 ; 6780745.0 
29/8/2020;8;Paraguay;America;584;15; 74.25 ; 6780745.0 
28/8/2020;8;Paraguay;America;418;18; 74.25 ; 6780745.0 
27/8/2020;8;Paraguay;America;644;16; 74.25 ; 6780745.0 
26/8/2020;8;Paraguay;America;626;12; 74.25 ; 6780745.0 
25/8/2020;8;Paraguay;America;369;14; 74.25 ; 6780745.0 
24/8/2020;8;Paraguay;America;259;13; 74.25 ; 6780745.0 
23/8/2020;8;Paraguay;America;438;10; 74.25 ; 6780745.0 
22/8/2020;8;Paraguay;America;719;12; 74.25 ; 6780745.0 
21/8/2020;8;Paraguay;America;684;5; 74.25 ; 6780745.0 
20/8/2020;8;Paraguay;America;527;4; 74.25 ; 6780745.0 
19/8/2020;8;Paraguay;America;471;16; 74.25 ; 6780745.0 
18/8/2020;8;Paraguay;America;344;7; 74.25 ; 6780745.0 
17/8/2020;8;Paraguay;America;410;11; 74.25 ; 6780745.0 
16/8/2020;8;Paraguay;America;304;19; 74.25 ; 6780745.0 
15/8/2020;8;Paraguay;America;688;11; 74.25 ; 6780745.0 
14/8/2020;8;Paraguay;America;371;4; 74.25 ; 6780745.0 
13/8/2020;8;Paraguay;America;499;7; 74.25 ; 6780745.0 
12/8/2020;8;Paraguay;America;285;4; 74.25 ; 6780745.0 
11/8/2020;8;Paraguay;America;327;7; 74.25 ; 6780745.0 
10/8/2020;8;Paraguay;America;202;3; 74.25 ; 6780745.0 
9/8/2020;8;Paraguay;America;197;3; 74.25 ; 6780745.0 
8/8/2020;8;Paraguay;America;133;3; 74.25 ; 6780745.0 
7/8/2020;8;Paraguay;America;315;5; 74.25 ; 6780745.0 
6/8/2020;8;Paraguay;America;208;2; 74.25 ; 6780745.0 
5/8/2020;8;Paraguay;America;128;4; 74.25 ; 6780745.0 
4/8/2020;8;Paraguay;America;80;3; 74.25 ; 6780745.0 
3/8/2020;8;Paraguay;America;159;0; 74.25 ; 6780745.0 
2/8/2020;8;Paraguay;America;147;3; 74.25 ; 6780745.0 
1/8/2020;8;Paraguay;America;131;2; 74.25 ; 6780745.0 
31/7/2020;7;Paraguay;America;341;1; 74.25 ; 6780745.0 
