dateRep;countriesAndTerritories;cases;deaths;life_expectancy;population
6/5/2020;Albania;17;0;78.57;2842318
5/5/2020;Albania;8;0;78.57;2842318
4/5/2020;Albania;6;0;78.57;2842318
3/5/2020;Albania;7;0;78.57;2842318
2/5/2020;Albania;9;0;78.57;2842318
1/5/2020;Albania;7;0;78.57;2842318
30/4/2020;Albania;16;1;78.57;2842318
29/4/2020;Albania;14;2;78.57;2842318
28/4/2020;Albania;10;0;78.57;2842318
27/4/2020;Albania;14;1;78.57;2842318
26/4/2020;Albania;34;0;78.57;2842318
25/4/2020;Albania;15;0;78.57;2842318
24/4/2020;Albania;29;0;78.57;2842318
23/4/2020;Albania;25;1;78.57;2842318
22/4/2020;Albania;25;0;78.57;2842318
21/4/2020;Albania;22;0;78.57;2842318
20/4/2020;Albania;14;0;78.57;2842318
19/4/2020;Albania;9;0;78.57;2842318
18/4/2020;Albania;21;0;78.57;2842318
17/4/2020;Albania;24;1;78.57;2842318
16/4/2020;Albania;19;1;78.57;2842318
15/4/2020;Albania;8;1;78.57;2842318
14/4/2020;Albania;21;0;78.57;2842318
13/4/2020;Albania;13;0;78.57;2842318
12/4/2020;Albania;17;0;78.57;2842318
11/4/2020;Albania;7;0;78.57;2842318
10/4/2020;Albania;9;1;78.57;2842318
9/4/2020;Albania;17;0;78.57;2842318
8/4/2020;Albania;6;0;78.57;2842318
7/4/2020;Albania;16;1;78.57;2842318
6/4/2020;Albania;28;2;78.57;2842318
5/4/2020;Albania;29;2;78.57;2842318
4/4/2020;Albania;27;1;78.57;2842318
3/4/2020;Albania;18;1;78.57;2842318
2/4/2020;Albania;16;0;78.57;2842318
1/4/2020;Albania;20;3;78.57;2842318
31/3/2020;Albania;11;2;78.57;2842318
30/3/2020;Albania;15;0;78.57;2842318
29/3/2020;Albania;11;1;78.57;2842318
28/3/2020;Albania;12;3;78.57;2842318
27/3/2020;Albania;28;1;78.57;2842318
26/3/2020;Albania;23;0;78.57;2842318
25/3/2020;Albania;23;1;78.57;2842318
24/3/2020;Albania;11;2;78.57;2842318
23/3/2020;Albania;13;0;78.57;2842318
22/3/2020;Albania;6;0;78.57;2842318
21/3/2020;Albania;0;0;78.57;2842318
20/3/2020;Albania;11;0;78.57;2842318
19/3/2020;Albania;4;1;78.57;2842318
18/3/2020;Albania;4;0;78.57;2842318
17/3/2020;Albania;9;0;78.57;2842318
16/3/2020;Albania;4;0;78.57;2842318
15/3/2020;Albania;5;0;78.57;2842318
14/3/2020;Albania;10;0;78.57;2842318
13/3/2020;Albania;12;0;78.57;2842318
12/3/2020;Albania;1;1;78.57;2842318
11/3/2020;Albania;4;0;78.57;2842318
10/3/2020;Albania;4;0;78.57;2842318
9/3/2020;Albania;2;0;78.57;2842318
14/12/2020;Algeria;464;12;76.88;44903228
13/12/2020;Algeria;517;9;76.88;44903228
12/12/2020;Algeria;542;11;76.88;44903228
11/12/2020;Algeria;565;10;76.88;44903228
10/12/2020;Algeria;598;15;76.88;44903228
9/12/2020;Algeria;591;12;76.88;44903228
8/12/2020;Algeria;573;11;76.88;44903228
7/12/2020;Algeria;750;15;76.88;44903228
6/12/2020;Algeria;772;9;76.88;44903228
5/12/2020;Algeria;803;12;76.88;44903228
4/12/2020;Algeria;843;16;76.88;44903228
3/12/2020;Algeria;932;17;76.88;44903228
2/12/2020;Algeria;963;16;76.88;44903228
1/12/2020;Algeria;968;21;76.88;44903228
30/11/2020;Algeria;1009;17;76.88;44903228
29/11/2020;Algeria;1044;21;76.88;44903228
28/11/2020;Algeria;1058;20;76.88;44903228
27/11/2020;Algeria;1085;23;76.88;44903228
26/11/2020;Algeria;1025;20;76.88;44903228
25/11/2020;Algeria;1133;15;76.88;44903228
24/11/2020;Algeria;1005;19;76.88;44903228
23/11/2020;Algeria;1088;35;76.88;44903228
22/11/2020;Algeria;1019;1;76.88;44903228
21/11/2020;Algeria;1103;15;76.88;44903228
20/11/2020;Algeria;1023;18;76.88;44903228
19/11/2020;Algeria;1038;20;76.88;44903228
18/11/2020;Algeria;1002;18;76.88;44903228
17/11/2020;Algeria;910;14;76.88;44903228
16/11/2020;Algeria;860;15;76.88;44903228
15/11/2020;Algeria;844;14;76.88;44903228
14/11/2020;Algeria;867;14;76.88;44903228
13/11/2020;Algeria;851;18;76.88;44903228
12/11/2020;Algeria;811;16;76.88;44903228
11/11/2020;Algeria;753;15;76.88;44903228
10/11/2020;Algeria;642;14;76.88;44903228
9/11/2020;Algeria;670;12;76.88;44903228
8/11/2020;Algeria;581;12;76.88;44903228
7/11/2020;Algeria;631;13;76.88;44903228
6/11/2020;Algeria;642;12;76.88;44903228
5/11/2020;Algeria;548;10;76.88;44903228
4/11/2020;Algeria;405;9;76.88;44903228
3/11/2020;Algeria;302;7;76.88;44903228
2/11/2020;Algeria;330;9;76.88;44903228
1/11/2020;Algeria;291;8;76.88;44903228
31/10/2020;Algeria;319;7;76.88;44903228
30/10/2020;Algeria;306;8;76.88;44903228
29/10/2020;Algeria;320;10;76.88;44903228
28/10/2020;Algeria;287;9;76.88;44903228
27/10/2020;Algeria;276;8;76.88;44903228
26/10/2020;Algeria;263;7;76.88;44903228
25/10/2020;Algeria;250;10;76.88;44903228
24/10/2020;Algeria;273;9;76.88;44903228
23/10/2020;Algeria;266;8;76.88;44903228
22/10/2020;Algeria;252;15;76.88;44903228
21/10/2020;Algeria;223;0;76.88;44903228
20/10/2020;Algeria;214;9;76.88;44903228
19/10/2020;Algeria;199;10;76.88;44903228
18/10/2020;Algeria;215;5;76.88;44903228
17/10/2020;Algeria;211;5;76.88;44903228
16/10/2020;Algeria;193;9;76.88;44903228
15/10/2020;Algeria;185;9;76.88;44903228
14/10/2020;Algeria;174;9;76.88;44903228
13/10/2020;Algeria;153;8;76.88;44903228
12/10/2020;Algeria;132;6;76.88;44903228
11/10/2020;Algeria;136;6;76.88;44903228
10/10/2020;Algeria;146;6;76.88;44903228
9/10/2020;Algeria;138;4;76.88;44903228
8/10/2020;Algeria;121;6;76.88;44903228
7/10/2020;Algeria;129;5;76.88;44903228
6/10/2020;Algeria;134;8;76.88;44903228
5/10/2020;Algeria;141;4;76.88;44903228
4/10/2020;Algeria;148;7;76.88;44903228
3/10/2020;Algeria;157;8;76.88;44903228
2/10/2020;Algeria;160;7;76.88;44903228
1/10/2020;Algeria;162;8;76.88;44903228
30/9/2020;Algeria;155;7;76.88;44903228
29/9/2020;Algeria;146;5;76.88;44903228
28/9/2020;Algeria;153;3;76.88;44903228
27/9/2020;Algeria;160;4;76.88;44903228
26/9/2020;Algeria;175;4;76.88;44903228
25/9/2020;Algeria;179;5;76.88;44903228
24/9/2020;Algeria;186;9;76.88;44903228
23/9/2020;Algeria;191;10;76.88;44903228
22/9/2020;Algeria;197;7;76.88;44903228
21/9/2020;Algeria;203;7;76.88;44903228
20/9/2020;Algeria;210;6;76.88;44903228
19/9/2020;Algeria;219;5;76.88;44903228
18/9/2020;Algeria;228;9;76.88;44903228
17/9/2020;Algeria;232;13;76.88;44903228
16/9/2020;Algeria;238;12;76.88;44903228
15/9/2020;Algeria;242;8;76.88;44903228
14/9/2020;Algeria;247;7;76.88;44903228
13/9/2020;Algeria;255;6;76.88;44903228
12/9/2020;Algeria;264;8;76.88;44903228
11/9/2020;Algeria;272;10;76.88;44903228
10/9/2020;Algeria;278;10;76.88;44903228
9/9/2020;Algeria;285;9;76.88;44903228
8/9/2020;Algeria;289;6;76.88;44903228
7/9/2020;Algeria;293;7;76.88;44903228
6/9/2020;Algeria;298;10;76.88;44903228
5/9/2020;Algeria;304;8;76.88;44903228
4/9/2020;Algeria;311;6;76.88;44903228
3/9/2020;Algeria;325;7;76.88;44903228
2/9/2020;Algeria;339;8;76.88;44903228
1/9/2020;Algeria;348;9;76.88;44903228
31/8/2020;Algeria;364;10;76.88;44903228
30/8/2020;Algeria;379;8;76.88;44903228
29/8/2020;Algeria;387;8;76.88;44903228
28/8/2020;Algeria;397;10;76.88;44903228
27/8/2020;Algeria;391;9;76.88;44903228
26/8/2020;Algeria;370;10;76.88;44903228
25/8/2020;Algeria;398;11;76.88;44903228
24/8/2020;Algeria;392;11;76.88;44903228
23/8/2020;Algeria;401;6;76.88;44903228
22/8/2020;Algeria;409;7;76.88;44903228
21/8/2020;Algeria;411;9;76.88;44903228
20/8/2020;Algeria;403;11;76.88;44903228
19/8/2020;Algeria;419;12;76.88;44903228
18/8/2020;Algeria;442;9;76.88;44903228
17/8/2020;Algeria;450;10;76.88;44903228
16/8/2020;Algeria;469;9;76.88;44903228
15/8/2020;Algeria;477;10;76.88;44903228
14/8/2020;Algeria;488;8;76.88;44903228
13/8/2020;Algeria;495;11;76.88;44903228
12/8/2020;Algeria;492;10;76.88;44903228
11/8/2020;Algeria;498;10;76.88;44903228
10/8/2020;Algeria;521;9;76.88;44903228
9/8/2020;Algeria;538;11;76.88;44903228
8/8/2020;Algeria;529;9;76.88;44903228
7/8/2020;Algeria;571;12;76.88;44903228
6/8/2020;Algeria;551;13;76.88;44903228
5/8/2020;Algeria;532;9;76.88;44903228
4/8/2020;Algeria;507;8;76.88;44903228
3/8/2020;Algeria;515;8;76.88;44903228
2/8/2020;Algeria;556;13;76.88;44903228
1/8/2020;Algeria;563;10;76.88;44903228
31/7/2020;Algeria;602;14;76.88;44903228
30/7/2020;Algeria;614;12;76.88;44903228
29/7/2020;Algeria;642;11;76.88;44903228
28/7/2020;Algeria;616;8;76.88;44903228
27/7/2020;Algeria;593;9;76.88;44903228
26/7/2020;Algeria;605;10;76.88;44903228
25/7/2020;Algeria;675;12;76.88;44903228
24/7/2020;Algeria;612;13;76.88;44903228
23/7/2020;Algeria;594;11;76.88;44903228
22/7/2020;Algeria;587;13;76.88;44903228
21/7/2020;Algeria;607;9;76.88;44903228
20/7/2020;Algeria;535;10;76.88;44903228
19/7/2020;Algeria;601;11;76.88;44903228
18/7/2020;Algeria;593;5;76.88;44903228
17/7/2020;Algeria;585;12;76.88;44903228
16/7/2020;Algeria;554;12;76.88;44903228
15/7/2020;Algeria;527;10;76.88;44903228
14/7/2020;Algeria;494;7;76.88;44903228
13/7/2020;Algeria;483;7;76.88;44903228
12/7/2020;Algeria;470;8;76.88;44903228
11/7/2020;Algeria;434;8;76.88;44903228
10/7/2020;Algeria;460;10;76.88;44903228
9/7/2020;Algeria;469;10;76.88;44903228
8/7/2020;Algeria;475;9;76.88;44903228
7/7/2020;Algeria;463;7;76.88;44903228
6/7/2020;Algeria;441;6;76.88;44903228
5/7/2020;Algeria;430;9;76.88;44903228
4/7/2020;Algeria;413;9;76.88;44903228
3/7/2020;Algeria;385;8;76.88;44903228
2/7/2020;Algeria;365;8;76.88;44903228
1/7/2020;Algeria;336;7;76.88;44903228
30/6/2020;Algeria;298;8;76.88;44903228
29/6/2020;Algeria;305;5;76.88;44903228
28/6/2020;Algeria;283;7;76.88;44903228
27/6/2020;Algeria;240;7;76.88;44903228
26/6/2020;Algeria;197;9;76.88;44903228
25/6/2020;Algeria;172;8;76.88;44903228
24/6/2020;Algeria;156;9;76.88;44903228
23/6/2020;Algeria;149;7;76.88;44903228
22/6/2020;Algeria;140;8;76.88;44903228
21/6/2020;Algeria;127;12;76.88;44903228
20/6/2020;Algeria;119;14;76.88;44903228
19/6/2020;Algeria;117;12;76.88;44903228
18/6/2020;Algeria;121;11;76.88;44903228
17/6/2020;Algeria;116;11;76.88;44903228
16/6/2020;Algeria;112;10;76.88;44903228
15/6/2020;Algeria;109;7;76.88;44903228
14/6/2020;Algeria;112;9;76.88;44903228
13/6/2020;Algeria;109;10;76.88;44903228
12/6/2020;Algeria;105;9;76.88;44903228
11/6/2020;Algeria;102;8;76.88;44903228
10/6/2020;Algeria;117;9;76.88;44903228
9/6/2020;Algeria;111;8;76.88;44903228
8/6/2020;Algeria;104;9;76.88;44903228
7/6/2020;Algeria;115;8;76.88;44903228
6/6/2020;Algeria;104;9;76.88;44903228
5/6/2020;Algeria;205;14;76.88;44903228
4/6/2020;Algeria;0;0;76.88;44903228
3/6/2020;Algeria;113;6;76.88;44903228
2/6/2020;Algeria;119;8;76.88;44903228
1/6/2020;Algeria;127;7;76.88;44903228
31/5/2020;Algeria;133;8;76.88;44903228
30/5/2020;Algeria;137;8;76.88;44903228
29/5/2020;Algeria;140;7;76.88;44903228
28/5/2020;Algeria;160;6;76.88;44903228
27/5/2020;Algeria;194;8;76.88;44903228
26/5/2020;Algeria;197;9;76.88;44903228
25/5/2020;Algeria;193;8;76.88;44903228
24/5/2020;Algeria;195;10;76.88;44903228
23/5/2020;Algeria;190;7;76.88;44903228
22/5/2020;Algeria;186;7;76.88;44903228
21/5/2020;Algeria;165;7;76.88;44903228
20/5/2020;Algeria;176;6;76.88;44903228
19/5/2020;Algeria;182;7;76.88;44903228
18/5/2020;Algeria;198;6;76.88;44903228
17/5/2020;Algeria;192;6;76.88;44903228
16/5/2020;Algeria;187;7;76.88;44903228
15/5/2020;Algeria;189;7;76.88;44903228
14/5/2020;Algeria;186;7;76.88;44903228
13/5/2020;Algeria;176;8;76.88;44903228
12/5/2020;Algeria;168;5;76.88;44903228
11/5/2020;Algeria;165;8;76.88;44903228
10/5/2020;Algeria;189;6;76.88;44903228
9/5/2020;Algeria;187;5;76.88;44903228
8/5/2020;Algeria;185;7;76.88;44903228
7/5/2020;Algeria;159;6;76.88;44903228
6/5/2020;Algeria;190;5;76.88;44903228
5/5/2020;Algeria;174;2;76.88;44903228
4/5/2020;Algeria;179;4;76.88;44903228
3/5/2020;Algeria;141;6;76.88;44903228
2/5/2020;Algeria;148;3;76.88;44903228
1/5/2020;Algeria;158;6;76.88;44903228
30/4/2020;Algeria;199;7;76.88;44903228
29/4/2020;Algeria;132;5;76.88;44903228
28/4/2020;Algeria;135;7;76.88;44903228
27/4/2020;Algeria;126;6;76.88;44903228
26/4/2020;Algeria;129;4;76.88;44903228
25/4/2020;Algeria;120;8;76.88;44903228
24/4/2020;Algeria;97;5;76.88;44903228
23/4/2020;Algeria;99;10;76.88;44903228
22/4/2020;Algeria;93;8;76.88;44903228
21/4/2020;Algeria;89;9;76.88;44903228
20/4/2020;Algeria;94;8;76.88;44903228
19/4/2020;Algeria;117;3;76.88;44903228
18/4/2020;Algeria;150;16;76.88;44903228
17/4/2020;Algeria;108;12;76.88;44903228
16/4/2020;Algeria;90;11;76.88;44903228
15/4/2020;Algeria;87;12;76.88;44903228
14/4/2020;Algeria;69;20;76.88;44903228
13/4/2020;Algeria;89;18;76.88;44903228
12/4/2020;Algeria;64;19;76.88;44903228
11/4/2020;Algeria;95;21;76.88;44903228
10/4/2020;Algeria;94;30;76.88;44903228
9/4/2020;Algeria;104;12;76.88;44903228
8/4/2020;Algeria;45;20;76.88;44903228
7/4/2020;Algeria;103;21;76.88;44903228
6/4/2020;Algeria;69;22;76.88;44903228
5/4/2020;Algeria;80;25;76.88;44903228
4/4/2020;Algeria;185;42;76.88;44903228
3/4/2020;Algeria;139;5;76.88;44903228
2/4/2020;Algeria;131;14;76.88;44903228
1/4/2020;Algeria;132;9;76.88;44903228
31/3/2020;Algeria;73;4;76.88;44903228
30/3/2020;Algeria;57;2;76.88;44903228
29/3/2020;Algeria;45;3;76.88;44903228
28/3/2020;Algeria;42;1;76.88;44903228
27/3/2020;Algeria;65;4;76.88;44903228
26/3/2020;Algeria;38;2;76.88;44903228
25/3/2020;Algeria;34;2;76.88;44903228
24/3/2020;Algeria;29;0;76.88;44903228
23/3/2020;Algeria;62;2;76.88;44903228
22/3/2020;Algeria;37;5;76.88;44903228
21/3/2020;Algeria;12;3;76.88;44903228
20/3/2020;Algeria;18;1;76.88;44903228
19/3/2020;Algeria;12;1;76.88;44903228
18/3/2020;Algeria;2;1;76.88;44903228
17/3/2020;Algeria;10;0;76.88;44903228
16/3/2020;Algeria;11;2;76.88;44903228
15/3/2020;Algeria;11;0;76.88;44903228
14/3/2020;Algeria;1;1;76.88;44903228
13/3/2020;Algeria;5;1;76.88;44903228
12/3/2020;Algeria;0;0;76.88;44903228
9/3/2020;Algeria;3;0;76.88;44903228
6/3/2020;Algeria;5;0;76.88;44903228
5/3/2020;Algeria;7;0;76.88;44903228
4/3/2020;Algeria;2;0;76.88;44903228
2/3/2020;Algeria;0;0;76.88;44903228
1/3/2020;Algeria;2;0;76.88;44903228
29/2/2020;Algeria;0;0;76.88;44903228
28/2/2020;Algeria;0;0;76.88;44903228
27/2/2020;Algeria;0;0;76.88;44903228
26/2/2020;Algeria;1;0;76.88;44903228
25/2/2020;Algeria;0;0;76.88;44903228
24/2/2020;Algeria;0;0;76.88;44903228
23/2/2020;Algeria;0;0;76.88;44903228
22/2/2020;Algeria;0;0;76.88;44903228
21/2/2020;Algeria;0;0;76.88;44903228
20/2/2020;Algeria;0;0;76.88;44903228
19/2/2020;Algeria;0;0;76.88;44903228
18/2/2020;Algeria;0;0;76.88;44903228
17/2/2020;Algeria;0;0;76.88;44903228
16/2/2020;Algeria;0;0;76.88;44903228
15/2/2020;Algeria;0;0;76.88;44903228
14/2/2020;Algeria;0;0;76.88;44903228
13/2/2020;Algeria;0;0;76.88;44903228
12/2/2020;Algeria;0;0;76.88;44903228
11/2/2020;Algeria;0;0;76.88;44903228
10/2/2020;Algeria;0;0;76.88;44903228
9/2/2020;Algeria;0;0;76.88;44903228
8/2/2020;Algeria;0;0;76.88;44903228
7/2/2020;Algeria;0;0;76.88;44903228
6/2/2020;Algeria;0;0;76.88;44903228
5/2/2020;Algeria;0;0;76.88;44903228
4/2/2020;Algeria;0;0;76.88;44903228
3/2/2020;Algeria;0;0;76.88;44903228
2/2/2020;Algeria;0;0;76.88;44903228
1/2/2020;Algeria;0;0;76.88;44903228
31/1/2020;Algeria;0;0;76.88;44903228
30/1/2020;Algeria;0;0;76.88;44903228
29/1/2020;Algeria;0;0;76.88;44903228
28/1/2020;Algeria;0;0;76.88;44903228
27/1/2020;Algeria;0;0;76.88;44903228
26/1/2020;Algeria;0;0;76.88;44903228
25/1/2020;Algeria;0;0;76.88;44903228
24/1/2020;Algeria;0;0;76.88;44903228
23/1/2020;Algeria;0;0;76.88;44903228
22/1/2020;Algeria;0;0;76.88;44903228
21/1/2020;Algeria;0;0;76.88;44903228
20/1/2020;Algeria;0;0;76.88;44903228
19/1/2020;Algeria;0;0;76.88;44903228
18/1/2020;Algeria;0;0;76.88;44903228
17/1/2020;Algeria;0;0;76.88;44903228
16/1/2020;Algeria;0;0;76.88;44903228
15/1/2020;Algeria;0;0;76.88;44903228
14/1/2020;Algeria;0;0;76.88;44903228
13/1/2020;Algeria;0;0;76.88;44903228
12/1/2020;Algeria;0;0;76.88;44903228
11/1/2020;Algeria;0;0;76.88;44903228
10/1/2020;Algeria;0;0;76.88;44903228
9/1/2020;Algeria;0;0;76.88;44903228
8/1/2020;Algeria;0;0;76.88;44903228
7/1/2020;Algeria;0;0;76.88;44903228
6/1/2020;Algeria;0;0;76.88;44903228
5/1/2020;Algeria;0;0;76.88;44903228
4/1/2020;Algeria;0;0;76.88;44903228
3/1/2020;Algeria;0;0;76.88;44903228
2/1/2020;Algeria;0;0;;
1/1/2020;Algeria;0;0;;
31/12/2019;Algeria;0;0;;
14/12/2020;Andorra;50;1;83.73;79843
13/12/2020;Andorra;52;0;83.73;79843
12/12/2020;Andorra;46;0;83.73;79843
11/12/2020;Andorra;28;0;83.73;79843
10/12/2020;Andorra;35;0;83.73;79843
9/12/2020;Andorra;43;0;83.73;79843
8/12/2020;Andorra;34;0;83.73;79843
7/12/2020;Andorra;45;0;83.73;79843
6/12/2020;Andorra;50;1;83.73;79843
5/12/2020;Andorra;51;0;83.73;79843
4/12/2020;Andorra;62;1;83.73;79843
3/12/2020;Andorra;52;0;83.73;79843
2/12/2020;Andorra;45;0;83.73;79843
1/12/2020;Andorra;33;0;83.73;79843
30/11/2020;Andorra;42;0;83.73;79843
29/11/2020;Andorra;60;0;83.73;79843
28/11/2020;Andorra;76;0;83.73;79843
27/11/2020;Andorra;106;0;83.73;79843
26/11/2020;Andorra;77;0;83.73;79843
25/11/2020;Andorra;47;0;83.73;79843
24/11/2020;Andorra;48;0;83.73;79843
23/11/2020;Andorra;49;0;83.73;79843
22/11/2020;Andorra;65;0;83.73;79843
21/11/2020;Andorra;76;0;83.73;79843
20/11/2020;Andorra;48;0;83.73;79843
19/11/2020;Andorra;67;0;83.73;79843
18/11/2020;Andorra;37;0;83.73;79843
17/11/2020;Andorra;42;0;83.73;79843
16/11/2020;Andorra;147;1;83.73;79843
15/11/2020;Andorra;0;0;83.73;79843
14/11/2020;Andorra;109;0;83.73;79843
13/11/2020;Andorra;49;0;83.73;79843
12/11/2020;Andorra;90;0;83.73;79843
11/11/2020;Andorra;40;0;83.73;79843
10/11/2020;Andorra;54;0;83.73;79843
9/11/2020;Andorra;64;0;83.73;79843
8/11/2020;Andorra;184;0;83.73;79843
7/11/2020;Andorra;0;0;83.73;79843
6/11/2020;Andorra;90;0;83.73;79843
5/11/2020;Andorra;135;0;83.73;79843
4/11/2020;Andorra;22;0;83.73;79843
3/11/2020;Andorra;63;0;83.73;79843
2/11/2020;Andorra;69;0;83.73;79843
1/11/2020;Andorra;91;0;83.73;79843
31/10/2020;Andorra;98;2;83.73;79843
30/10/2020;Andorra;50;1;83.73;79843
29/10/2020;Andorra;107;0;83.73;79843
28/10/2020;Andorra;85;0;83.73;79843
27/10/2020;Andorra;287;3;83.73;79843
26/10/2020;Andorra;0;0;83.73;79843
25/10/2020;Andorra;0;0;83.73;79843
24/10/2020;Andorra;227;6;83.73;79843
23/10/2020;Andorra;0;0;83.73;79843
22/10/2020;Andorra;188;1;83.73;79843
21/10/2020;Andorra;0;0;83.73;79843
20/10/2020;Andorra;246;3;83.73;79843
19/10/2020;Andorra;0;0;83.73;79843
18/10/2020;Andorra;0;0;83.73;79843
17/10/2020;Andorra;187;0;83.73;79843
16/10/2020;Andorra;0;0;83.73;79843
15/10/2020;Andorra;195;2;83.73;79843
14/10/2020;Andorra;0;0;83.73;79843
13/10/2020;Andorra;299;2;83.73;79843
12/10/2020;Andorra;0;0;83.73;79843
11/10/2020;Andorra;0;0;83.73;79843
10/10/2020;Andorra;128;1;83.73;79843
9/10/2020;Andorra;0;1;83.73;79843
8/10/2020;Andorra;198;0;83.73;79843
7/10/2020;Andorra;0;0;83.73;79843
6/10/2020;Andorra;260;0;83.73;79843
5/10/2020;Andorra;0;0;83.73;79843
4/10/2020;Andorra;0;0;83.73;79843
3/10/2020;Andorra;60;0;83.73;79843
2/10/2020;Andorra;0;0;83.73;79843
1/10/2020;Andorra;84;0;83.73;79843
30/9/2020;Andorra;0;0;83.73;79843
29/9/2020;Andorra;130;0;83.73;79843
28/9/2020;Andorra;0;0;83.73;79843
27/9/2020;Andorra;0;0;83.73;79843
26/9/2020;Andorra;83;0;83.73;79843
25/9/2020;Andorra;0;0;83.73;79843
24/9/2020;Andorra;72;0;83.73;79843
23/9/2020;Andorra;0;0;83.73;79843
22/9/2020;Andorra;117;0;83.73;79843
21/9/2020;Andorra;0;0;83.73;79843
20/9/2020;Andorra;0;0;83.73;79843
19/9/2020;Andorra;81;0;83.73;79843
18/9/2020;Andorra;45;0;83.73;79843
17/9/2020;Andorra;0;0;83.73;79843
16/9/2020;Andorra;0;0;83.73;79843
15/9/2020;Andorra;94;0;83.73;79843
14/9/2020;Andorra;0;0;83.73;79843
13/9/2020;Andorra;0;0;83.73;79843
12/9/2020;Andorra;43;0;83.73;79843
11/9/2020;Andorra;0;0;83.73;79843
10/9/2020;Andorra;40;0;83.73;79843
9/9/2020;Andorra;0;0;83.73;79843
8/9/2020;Andorra;46;0;83.73;79843
7/9/2020;Andorra;0;0;83.73;79843
6/9/2020;Andorra;0;0;83.73;79843
5/9/2020;Andorra;16;0;83.73;79843
4/9/2020;Andorra;0;0;83.73;79843
3/9/2020;Andorra;15;0;83.73;79843
2/9/2020;Andorra;8;0;83.73;79843
1/9/2020;Andorra;52;0;83.73;79843
31/8/2020;Andorra;0;0;83.73;79843
30/8/2020;Andorra;0;0;83.73;79843
29/8/2020;Andorra;26;0;83.73;79843
28/8/2020;Andorra;0;0;83.73;79843
27/8/2020;Andorra;38;0;83.73;79843
26/8/2020;Andorra;0;0;83.73;79843
25/8/2020;Andorra;15;0;83.73;79843
24/8/2020;Andorra;0;0;83.73;79843
23/8/2020;Andorra;0;0;83.73;79843
22/8/2020;Andorra;21;0;83.73;79843
21/8/2020;Andorra;0;0;83.73;79843
20/8/2020;Andorra;19;0;83.73;79843
19/8/2020;Andorra;0;0;83.73;79843
18/8/2020;Andorra;16;0;83.73;79843
17/8/2020;Andorra;0;0;83.73;79843
16/8/2020;Andorra;0;0;83.73;79843
15/8/2020;Andorra;8;0;83.73;79843
14/8/2020;Andorra;4;0;83.73;79843
13/8/2020;Andorra;14;1;83.73;79843
12/8/2020;Andorra;0;0;83.73;79843
11/8/2020;Andorra;7;0;83.73;79843
10/8/2020;Andorra;0;0;83.73;79843
9/8/2020;Andorra;1;0;83.73;79843
8/8/2020;Andorra;11;0;83.73;79843
7/8/2020;Andorra;5;0;83.73;79843
6/8/2020;Andorra;0;0;83.73;79843
5/8/2020;Andorra;2;0;83.73;79843
4/8/2020;Andorra;12;0;83.73;79843
3/8/2020;Andorra;0;0;83.73;79843
2/8/2020;Andorra;0;0;83.73;79843
1/8/2020;Andorra;3;0;83.73;79843
31/7/2020;Andorra;4;0;83.73;79843
30/7/2020;Andorra;11;0;83.73;79843
29/7/2020;Andorra;0;0;83.73;79843
28/7/2020;Andorra;10;0;83.73;79843
27/7/2020;Andorra;0;0;83.73;79843
26/7/2020;Andorra;8;0;83.73;79843
25/7/2020;Andorra;0;0;83.73;79843
24/7/2020;Andorra;0;0;83.73;79843
23/7/2020;Andorra;5;0;83.73;79843
22/7/2020;Andorra;0;0;83.73;79843
21/7/2020;Andorra;4;0;83.73;79843
20/7/2020;Andorra;0;0;83.73;79843
19/7/2020;Andorra;0;0;83.73;79843
18/7/2020;Andorra;3;0;83.73;79843
17/7/2020;Andorra;15;0;83.73;79843
16/7/2020;Andorra;1;0;83.73;79843
15/7/2020;Andorra;3;0;83.73;79843
14/7/2020;Andorra;3;0;83.73;79843
13/7/2020;Andorra;0;0;83.73;79843
12/7/2020;Andorra;0;0;83.73;79843
11/7/2020;Andorra;0;0;83.73;79843
10/7/2020;Andorra;0;0;83.73;79843
9/7/2020;Andorra;0;0;83.73;79843
8/7/2020;Andorra;0;0;83.73;79843
7/7/2020;Andorra;0;0;83.73;79843
6/7/2020;Andorra;0;0;83.73;79843
